UF_str;Pop_nr;Altitude_val;Area_val;Latitude_val;Longitude_val;Rendimentos_val;FPM_val;ReceitaTrib_val;QtdeDecl_nr;RendTrib_val
SC;4114;768,0;83,8;-26,98;52,6;947,11;4992325,0;1035044,0;460;19,88
SC;10236;375,0;234,2;-26,91;52,7;2552,54;6656433,0;1651815,0;950;38,1
SC;2527;695,0;107,4;-26,51;52,67;412,05;4780196,0;169824,0;135;4,79
SC;14925;75,0;405,0;-26,43;49,24;3430,8;8320540,0;3270612,0;1886;81,68
SC;14063;847,0;651,6;-27,58;50,36;3453,89;8320541,0;4644834,0;1676;66,72
SC;204667;46,0;235,6;-28,68;49,37;68572,59;44016599,0;75787339,0;37368;1918,48
SC;10944;570,0;220,3;-26,89;53,17;2862,82;6611491,0;1565642,0;1129;47,349999999999994
SC;1937;400,0;54,5;-26,97;53,09;519,07;4992325,0;356957,0;128;4,83
SC;39061;987,0;952,3;-27,28;50,58;9007,31;14976974,0;7191420,0;5149;254,39000000000001
SC;8558;552,0;285,6;-26,83;53,5;1950,66;4992325,0;957597,0;799;32,35
SC;15283;830,0;377,7;-26,26;53,64;2715,74;8320541,0;2110166,0;1391;68,17
SC;3955;370,0;181,0;-26,98;49,73;906,47;4992325,0;522096,0;306;11,649999999999999
SC;3883;530,0;375,8;-26,71;49,48;815,59;4992325,0;553557,0;331;12,78
SC;3135;400,0;105,2;-26,72;52,56;228,45;4780196,0;131358,0;92;3,18
SC;2079;16,0;63,9;-28,98;49,64;408,19;4992325,0;163248,0;189;7,42
SC;4456;674,0;207,2;-27,28;51,44;1008,92;5119036,0;524894,0;387;16,87
SC;10784;1005,0;339,6;-26,85;52,26;3464,55;6373593,0;1645880,0;1189;52,45
SC;1603;302,0;58,7;-26,78;53,35;317,54;4992325,0;242865,0;123;5,3
SC;461524;3,0;671,6;-27,6;48,55;235884,77;88073649,0;400774968,0;143294;10604,75
SC;2589;500,0;99,6;-26,65;52,79;744,56;4785022,0;380168,0;165;6,23
SC;24694;42,0;181,9;-28,75;49,47;5555,54;9984649,0;3597757,0;2645;102,85
SC;35781;1048,0;546,3;-27,03;50,92;8103,72;13312866,0;7964169,0;4240;183,42000000000002
SC;2301;950,0;157,8;-27,17;50,8;465,21;4993130,0;153727,0;204;7,0200000000000005
SC;3297;655,0;121,9;-26,46;52,69;1080,86;4780196,0;215017,0;270;11,55
SC;20545;18,0;115,6;-28,02;48,61;2995,5;9984649,0;7089686,0;2985;128,99
SC;16435;25,0;501,4;-26,03;48,86;2629,91;8320541,0;3639766,0;1455;52,69
SC;63826;18,0;386,4;-26,93;48,96;16745,37;18305191,0;18984140,0;9983;399,08000000000004
SC;13801;40,0;116,7;-27,31;48,56;2654,68;6656433,0;7638211,0;1526;67,09
SC;6448;110,0;336,2;-28,19;49,21;2266,78;4992325,0;607062,0;607;18,75
SC;11148;30,0;168,4;-28,33;49,04;2478,12;6656433,0;1030996,0;1264;52,07
SC;21046;60,0;173,6;-27,09;48,98;4293,56;9984649,0;2607383,0;3181;122,87
SC;10433;670,0;330,6;-26,6;53,52;2291,44;6656433,0;1182247,0;937;38,089999999999996
SC;39869;30,0;268,1;-26,47;49,0;6949,27;13312866,0;6426792,0;5926;220,84
SC;5076;707,0;100,5;-26,39;53,53;1544,79;4780196,0;593081,0;463;18,25
SC;4743;530,0;204,8;-27,13;52,79;650,69;4992326,0;644993,0;499;19,549999999999997
SC;22083;523,0;216,8;-27,19;51,49;5016,11;9385930,0;3231714,0;3109;143,34
SC;1971;724,0;147,3;-27,18;51,24;496,94;4780196,0;280935,0;236;7,81
SC;3336;550,0;156,1;-27,09;51,37;898,35;4992325,0;393398,0;329;13,86
SC;18255;150,0;246,7;-27,06;49,52;4776,74;9984549,0;3593033,0;2907;121,68
SC;52284;48,0;294,1;-28,71;49,3;10986,05;18305191,0;15540231,0;7081;277,1
SC;13309;15,0;253,4;-26,9;48,83;2597,46;6352073,0;1879123,0;1379;51,120000000000005
SC;11117;6,0;542,2;-28,34;48,82;2514,5;6656433,0;504258,0;758;31,5
SC;42708;30,0;182,5;-28,24;48,67;8844,85;14976974,0;17520173,0;6204;283,67999999999995
SC;5993;718,0;121,9;-27,49;49,42;1233,29;4992325,0;567076,0;410;15,14
SC;61968;64,0;430,5;-26,9;49,23;13571,25;18287494,0;16828355,0;8703;378,31
SC;2861;847,0;114,7;-27,0;51,24;927,45;4780196,0;432080,0;396;15,09
SC;4675;409,0;155,4;-27,4;51,77;1151,83;4992325,0;515282,0;346;15,719999999999999
SC;8769;557,0;202,4;-26,99;53,54;1451,81;4992325,0;1249940,0;816;31,06
SC;7193;720,0;261,4;-26,63;52,46;903,48;4780196,0;1332939,0;380;13,29
SC;7467;562,0;247,1;-27,08;52,14;1808,58;4992325,0;876458,0;576;28,310000000000002
SC;4175;445,0;164,4;-26,82;53,27;911,33;4992325,0;459194,0;257;10,510000000000002
SC;10033;1047,0;327,0;-27,02;51,9;2292,33;4992325,0;1062414,0;1113;39,69
SC;2046;438,0;77,5;-26,66;52,89;993,34;4763623,0;111240,0;127;4,49
SC;10916;762,0;591,3;-26,24;50,8;2034,93;6656433,0;1361453,0;569;21,13
SC;6383;385,0;165,5;-27,29;52,32;1986,22;4992322,0;1572823,0;872;42,74
SC;21139;925,0;1295,3;-26,34;49,91;2955,47;10010346,0;2340916,0;1582;64,22
SC;201557;1,0;289,3;-26,91;48,66;56221,39;44016599,0;105255124,0;40476;1952,6100000000001
SC;55016;15,0;59,4;-27,09;48,61;12580,08;16641082,0;45684852,0;10970;494,24
SC;16253;206,0;280,1;-27,17;53,71;3912,14;8320541,0;3758882,0;1806;84,37
SC;17521;18,0;255,7;-26,12;48,62;2712,54;8320541,0;9563149,0;3006;117,53
SC;23777;360,0;337,0;-27,41;49,6;5438,55;8072596,0;4625767,0;3138;130,53
SC;4040;689,0;191,1;-27,18;51,73;984,21;4780196,0;355148,0;373;14,59
SC;10642;50,0;428,8;-29,0;49,76;1980,83;6649998,0;658613,0;843;36,29
SC;18704;12,0;329,4;-28,62;49,03;3865,37;9984649,0;4038671,0;1821;72,87
SC;160143;29,0;532,6;-26,49;49,07;44424,28;42352491,0;55740560,0;35285;1760,1599999999999
SC;1697;525,0;68,1;-26,72;52,86;247,32;4930465,0;165486,0;175;5,67
SC;28705;522,0;232,4;-27,18;51,5;10754,8;11648758,0;14353400,0;6881;388,02
SC;554601;3,0;1146,9;-26,3;48,85;172929,74;44206669,0;223296354,0;118450;6070,13
SC;4850;240,0;405,5;-26,96;49,63;1005,9;0,0;0,0;245;10,129999999999999
SC;2150;855,0;91,7;-26,4;52,73;383,5;4992325,0;318501,0;161;5,1899999999999995
SC;2244;490,0;68,5;-27,26;51,56;997,58;0,0;0,0;348;13,489999999999998
SC;158846;884,0;2629,8;-27,82;50,33;52202,36;42146290,0;32850565,0;25936;1359,06
SC;44316;2,0;440,7;-28,48;48,78;11634,97;18305191,0;11042156,0;6349;318,16999999999996
SC;1479;480,0;65,9;-26,86;52,57;413,74;4780196,0;126536,0;119;4,57
SC;6500;345,0;79,5;-27,22;49,73;1769,96;4780196,0;923884,0;933;32,69
SC;14919;220,0;270,5;-28,39;49,4;3045,02;7966560,0;2132965,0;2502;95,72999999999999
SC;12091;980,0;940,7;-26,93;50,7;1774,84;6656433,0;613141,0;560;23,18
SC;3258;550,0;291,2;-27,51;49,29;707,94;4992325,0;317750,0;197;7,59
SC;4659;643,0;189,6;-27,05;52,07;1949,19;4992325,0;566430,0;243;10,64
SC;11200;330,0;198,4;-27,17;49,54;1983,0;6656433,0;1361135,0;1140;43,34
SC;11653;70,0;260,1;-26,72;48,93;4536,31;6656433,0;1266610,0;1321;48,01
SC;5700;511,0;116,8;-27,13;51,47;1893,6;4780196,0;1039729,0;1121;52,379999999999995
SC;1823;880,0;260,1;-26,86;51,38;534,97;4780196,0;237386,0;95;3,58
SC;55012;793,0;1404,2;-26,11;49,81;12199,67;18305191,0;12576786,0;7229;350,8
SC;3389;80,0;285,7;-27,42;48,95;649,72;4992325,0;420890,0;238;8,52
SC;7841;786,0;526,0;-26,37;50,33;1424,99;0,0;0,0;325;14,15
SC;6873;30,0;63,4;-28,85;49,45;2221,52;4992325,0;850911,0;756;30,18
SC;23975;625,0;169,4;-26,76;53,17;5393,09;10224920,0;6005898,0;3225;142,02
SC;2046;417,0;103,6;-26,8;52,63;757,41;4779936,0;187459,0;140;5,3
SC;15806;38,0;373,3;-26,61;49,01;4113,67;8320541,0;2712097,0;2054;83,78999999999999
SC;2729;1220,0;432,2;-26,47;51,15;531,84;4992325,0;114583,0;154;5,9
SC;7076;38,0;186,6;-28,83;49,64;2823,18;4992065,0;881464,0;859;33,5
SC;2450;397,0;336,3;-27,2;50,08;1375,79;4778630,0;431516,0;193;6,09
SC;4158;470,0;92,7;-26,78;53,06;888,26;5001261,0;722737,0;468;17,89
SC;11034;235,0;201,0;-27,1;53,4;1995,69;6656433,0;1348012,0;954;41,78
SC;9650;942,0;193,8;-27,22;50,98;1266,63;4992323,0;895559,0;546;19,04
SC;8476;820,0;561,7;-26,46;50,23;1432,31;4780196,0;1527674,0;557;20,72
SC;17052;18,0;82,9;-28,65;49,21;4060,53;8320541,0;2577004,0;2125;78,61
SC;2925;90,0;256,4;-28,8;49,72;483,12;4992325,0;237974,0;325;10,08
SC;70565;12,0;111,5;-26,9;48,65;9169,0;18305191,0;24354378,0;10256;460,9
SC;4654;462,0;64,4;-26,9;52,91;1070,11;4992325,0;758745,0;515;18,95
SC;4338;350,0;137,6;-26,94;52,81;969,07;4992325,0;522631,0;259;10,56
SC;13379;30,0;402,1;-27,29;48,93;2753,7;6676935,0;1974736,0;1536;65,8
SC;14285;74,0;293,5;-28,64;49,5;3710,83;6373594,0;2105636,0;1815;76,29
SC;2643;710,0;151,7;-26,44;52,83;673,76;4992325,0;246693,0;133;4,99
SC;22311;132,0;549,8;-28,36;49,29;5647,58;9984649,0;4150159,0;3053;143,79
SC;17593;884,0;846,6;-27,48;50,12;3571,44;7998740,0;5924038,0;2522;104,21000000000001
SC;7418;485,0;212,7;-27,34;51,62;2531,4;4992325,0;642228,0;768;30,88
SC;2272;758,0;189,3;-26,69;52,31;615,86;4780196,0;248619,0;147;5,49
SC;1668;425,0;85,8;-27,25;52,5;350,78;4992325,0;358560,0;127;4,99
SC;2383;1144,0;739,8;-27,93;50,11;515,79;0,0;0,0;134;4,92
SC;154244;3,0;395,0;-27,65;48,67;30390,52;29953948,0;44522497,0;26443;1251,17
SC;7699;870,0;331,8;-26,35;53,28;1504,17;0,0;0,0;516;22,46
SC;2512;0,0;292,2;-27,58;50,16;472,38;4752096,0;509199,0;163;5,1499999999999995
SC;16266;406,0;350,7;-27,07;53,16;4893,5;8265341,0;2370254,0;1454;62,83
SC;18681;788,0;759,8;-26,37;50,14;2730,13;9984649,0;2091499,0;1491;56,84
SC;3838;520,0;178,6;-26,61;53,67;841,08;4992325,0;480806,0;270;8,370000000000001
SC;7681;10,0;95,2;-29,34;49,72;870,65;4780196,0;1460121,0;633;28,060000000000002
SC;4351;800,0;614,4;-26,78;52,06;734,69;4992325,0;1953821,0;262;10,35
SC;7124;2,0;450,4;-27,96;48,68;1159,97;4992325,0;1843005,0;682;28,88
SC;4089;39,0;171,8;-28,44;49,19;1130,84;4992325,0;318944,0;343;12,49
SC;28718;20,0;62,0;-26,77;48,65;4541,38;11528348,0;9635676,0;4025;181,22000000000003
SC;2931;450,0;96,4;-27,37;51,9;803,39;4992325,0;366847,0;281;11,06
SC;9761;0,0;0,0;0,0;0,0;0,0;0,0;0,0;498;18,83
SC;6110;410,0;306,2;-27,54;49,7;1505,4;4864094,0;483235,0;557;16,72
SC;19976;18,0;99,4;-26,76;48,67;3523,91;9984649,0;9089014,0;3239;149,7
SC;18284;515,0;128,3;-26,85;52,99;3317,92;8320541,0;4678751,0;2723;122,08000000000001
SC;3353;696,0;65,7;-27,05;51,23;570,84;4780196,0;280513,0;391;15,56
SC;4424;430,0;145,7;-27,42;51,77;1760,66;4992325,0;1959111,0;575;24,240000000000002
SC;2782;495,0;62,6;-27,07;52,87;666,88;4992969,0;289056,0;315;8,82
SC;30598;85,0;215,9;-26,74;49,18;8511,9;11648758,0;9261210,0;6568;297,93
SC;4855;856,0;566,8;-27,48;50,38;878,19;5042932,0;1175870,0;410;14,98
SC;3389;962,0;401,0;-27,16;50,46;688,65;4992325,0;743341,0;230;7,56
SC;11405;798,0;564,0;-26,87;52,02;2191,44;6656433,0;1436317,0;1003;42,6
SC;18630;1,0;95,8;-27,16;48,55;3395,6;8320541,0;10546548,0;2929;123,55
SC;34717;795,0;851,2;-26,24;51,08;9410,79;0,0;6382777,0;4480;249,11
SC;16154;354,0;359,5;-27,26;49,93;2883,97;8320642,0;2237309,0;1513;52,36
SC;7374;45,0;278,6;-29,2;49,95;1591,19;4992325,0;601065,0;568;24,73
SC;1670;650,0;65,4;-27,22;51,81;625,49;4787706,0;130157,0;139;8,82
SC;16210;255,0;295,7;-27,05;49,62;3711,41;7975037,0;2367525,0;1678;74,52
SC;2312;390,0;224,7;-27,28;49,39;406,98;4992325,0;261325,0;133;5,52
SC;2862;588,0;86,2;-26,44;53,6;426,06;4992325,0;192019,0;148;5,380000000000001
SC;10201;425,0;279,3;-26,73;52,72;2778,65;6656433,0;1030641,0;981;41,82
SC;2838;810,0;286,4;-27,67;49,02;566,94;4993342,0;1181049,0;378;15,93
SC;6245;830,0;317,2;-26,9;51,07;1368,76;4992325,0;667950,0;459;18,78
SC;6149;570,0;506,2;-26,95;50,14;1424,74;4992325,0;746065,0;481;18,59
SC;7355;350,0;245,6;-27,19;49,8;1906,79;4989447,0;967283,0;506;19,78
SC;11019;85,0;555,7;-26,74;49,27;2412,99;6656433,0;1449974,0;1091;43,5
SC;66251;341,0;258,4;-27,21;49,64;19905,11;19969299,0;23462796,0;12826;640,53
SC;4569;130,0;301,9;-28,13;49,11;1073,36;4992325,0;987953,0;532;21,53
SC;41386;790,0;908,4;-26,25;49,52;9059,97;14340590,0;7326896,0;4277;174,16000000000003
SC;2484;860,0;282,6;-27,86;49,78;437,34;4782938,0;178352,0;137;4,2
SC;4775;236,0;190,3;-27,07;53,32;1198,25;4992325,0;482285,0;287;10,33
SC;11325;106,0;128,1;-26,92;49,37;3100,24;6656433,0;1780301,0;1422;56,17
SC;5320;425,0;223,8;-26,68;53,31;928,07;4995703,0;378007,0;359;11,23
SC;7573;500,0;179,3;-26,98;50,0;1560,92;4992325,0;830588,0;848;27,61
SC;3923;620,0;156,5;-26,61;53,06;695,0;0,0;0,0;194;7,5
SC;4536;820,0;105,0;-26,91;51,41;1295,52;4759131,0;410804,0;509;21,8
SC;11532;50,0;83,1;-28,64;49,13;2532,66;6656433,0;863843,0;622;19,3
SC;16413;1100,0;1145,3;-26,96;50,43;2704,57;8320541,0;3653133,0;1030;50,339999999999996
SC;2331;530,0;81,0;-26,94;53,62;469,24;4992325,0;158564,0;183;6,9
SC;2122;240,0;203,0;-28,04;49,13;464,84;4708697,0;269008,0;256;7,44
SC;8285;30,0;151,4;-29,14;49,7;1543,53;4992325,0;709909,0;605;23,91
SC;8873;610,0;716,3;-26,78;50,01;1454,85;4992325,0;363558,0;275;9,780000000000001
SC;2720;400,0;119,0;-26,62;53,2;604,44;4992325,0;186380,0;196;4,42
SC;1389;450,0;73,6;-26,64;52,68;225,7;4992325,0;172686,0;122;4,390000000000001
SC;21572;18,0;345,0;-27,69;48,78;4562,84;9994649,0;4596928,0;3255;153,71
SC;2593;540,0;145,0;-26,47;52,96;525,01;4992325,0;184761,0;172;5,21
SC;79971;838,0;495,6;-26,25;49,38;20997,78;21613400,0;24863812,0;11271;560,03
SC;2966;410,0;461,3;-27,9;48,93;575,19;4992325,0;246610,0;209;9,14
SC;10849;264,0;159,0;-27,08;53,0;3980,24;6656433,0;1402974,0;1216;52,22
SC;5308;1025,0;349,0;-27,27;50,44;596,38;4992639,0;1245089,0;303;11,51
SC;9523;635,0;383,7;-26,56;52,53;2976,28;4992325,0;1866425,0;1119;42,01
SC;47547;9,0;493,0;-26,24;48,64;10597,23;14976974,0;30230680,0;8644;416,28999999999996
SC;6235;320,0;163,7;-27,1;53,59;1039,12;4992325,0;1105766,0;643;26,96
SC;31534;30,0;220,7;-27,28;48,85;4362,88;11648758,0;4571475,0;2321;96,38000000000001
SC;3606;33,0;151,9;-26,62;48,77;803,95;4785022,0;342858,0;302;11,5
SC;7205;15,0;182,7;-29,22;49,81;1315,53;4992325,0;408534,0;370;14,16
SC;26045;1353,0;1885,6;-28,29;49,93;5197,23;11653086,0;3137845,0;3220;131,56
SC;228561;8,0;151,1;-27,62;48,63;72974,64;44016599,0;86223096,0;53266;2766,8100000000004
SC;13902;731,0;279,6;-26,46;53,49;3365,59;7966993,0;1765166,0;1290;57,33
SC;8941;879,0;946,2;-27,66;50,58;1610,45;4992325,0;944671,0;440;17,57
SC;23017;893,0;361,8;-26,36;52,85;5299,59;9984649,0;5065770,0;2650;119,93
SC;12192;50,0;107,6;-28,33;49,18;2928,17;6656433,0;1863085,0;1427;73,57
SC;3232;38,0;224,5;-28,16;48,98;1429,31;0,0;0,0;294;10,89
SC;1885;468,0;71,9;-26,69;53,25;293,84;4992325,0;150541,0;121;4,72
SC;38575;645,0;234,4;-26,73;53,52;9745,79;13312866,0;10112644,0;7349;384,32
SC;5256;230,0;139,6;-27,57;48,81;825,53;4992325,0;740576,0;657;33,26
SC;9454;280,0;205,6;-26,92;53,0;1940,12;4780200,0;995160,0;968;39,239999999999995
SC;18186;38,0;143,6;-26,41;49,07;4180,98;8143844,0;3210815,0;2684;112,57999999999998
SC;17395;550,0;312,5;-27,15;52,31;4931,28;8320594,0;2825157,0;1593;72,3
SC;3317;648,0;90,4;-26,73;53,04;718,39;5003367,0;459491,0;302;11,719999999999999
SC;13593;147,0;262,7;-28,6;49,42;3847,9;6660180,0;2321623,0;2227;81,37
SC;28589;15,0;142,8;-29,11;49,62;6117,19;11648758,0;4304680,0;2604;113,69
SC;2661;418,0;112,7;-26,74;52,96;441,37;4992325,0;264649,0;166;5,91
SC;17959;359,0;693,0;-27,12;50,0;4653,18;9900321,0;3383214,0;2304;91,30000000000001
SC;8767;641,0;389,2;-27,1;51,25;2489,14;4992325,0;2111367,0;981;46,56
SC;1733;732,0;57,4;-26,69;53,16;215,47;4992325,0;179605,0;81;3,58
SC;34628;2,0;277,2;-27,24;48,63;9127,4;0,0;0,0;5226;225,55
SC;5385;123,0;333,6;-28,83;49,85;1459,98;4785022,0;270982,0;335;13,66
SC;40515;68,0;127,2;-26,82;49,27;11452,03;13423427,0;14275824,0;7535;355,78
SC;7563;925,0;596,9;-26,62;50,67;718,65;0,0;0,0;366;14,71
SC;18843;802,0;438,1;-26,11;50,32;3480,3;9984649,0;4171762,0;1751;85,49000000000001
SC;3746;147,0;157,7;-28,52;49,46;758,26;4992325,0;662050,0;809;30,740000000000002
SC;7052;190,0;161,1;-28,56;49,15;1924,01;4992325,0;935224,0;572;19,77
SC;7082;796,0;185,2;-27,0;51,41;1563,67;5119046,0;1370183,0;1100;45,72
SC;6979;350,0;108,7;-27,3;49,79;1540,65;4780769,0;1208223,0;1077;42,1
SC;102087;9,0;300,3;-28,47;49,01;33464,71;24961623,0;28224197,0;19479;988,0899999999999
SC;4644;430,0;132,9;-26,97;53,64;922,89;4992325,0;458341,0;458;15,620000000000001
SC;12452;38,0;233,7;-28,93;49,68;3739,78;6656433,0;2999370,0;1727;76,21000000000001
SC;2751;462,0;93,1;-26,76;52,86;968,9;4780196,0;311351,0;206;6,9799999999999995
SC;11058;915,0;1019,2;-28,02;49,59;2218,67;6658320,0;1780394,0;1033;43,53
SC;2502;1350,0;353,1;-27,95;49,87;611,25;4992325,0;234164,0;258;9,23
SC;20915;49,0;240,5;-28,52;49,32;6356,08;9984649,0;3142378,0;3557;158,69
SC;3590;890,0;166,4;-26,86;52,16;1139,54;4780196,0;392370,0;362;14,350000000000001
SC;2674;768,0;350,1;-27,49;50,98;680,54;4992325,0;206498,0;154;5,61
SC;4713;880,0;298,6;-27,01;51,74;1036,44;4992325,0;886252,0;507;21,36
SC;6372;370,0;339,1;-27,39;49,36;1347,08;4992325,0;4670720,0;434;17,83
SC;50349;750,0;377,9;-27,01;51,15;13631,0;15933986,0;13501011,0;8187;388,89
SC;5156;370,0;371,6;-26,88;49,83;1255,54;4992325,0;398085,0;277;10,99
SC;3805;370,0;150,8;-26,93;49,8;759,66;4992325,0;304038,0;309;11,54
SC;47679;800,0;377,6;-26,88;52,4;10934,0;14340588,0;13395158,0;7541;345,71000000000004
SC;4095;545,0;215,1;-27,07;52,34;863,85;4992365,0;408818,0;262;10,43
SC;27336;770,0;294,7;-26,96;52,53;7030,99;11153790,0;4309687,0;3243;137,56
SC;3190;680,0;190,1;-27,45;51,56;468,42;4780202,0;206936,0;302;11,32
SC;11824;0,0;0,0;0,0;0,0;0,0;0,0;0,0;783;31,06
SC;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0
SE;2366;12,0;35,1;-10,13;36,93;166,71;5706442,0;177914,0;95;4,78
SE;21170;216,0;359,3;-10,28;37,02;1630,05;11412885,0;794615,0;753;31,830000000000002
SE;623766;4,0;181,9;-10,91;37,07;159920,43;176147297,0;269342011,0;121718;8545,54
SE;10684;109,0;192,7;-11,26;37,62;990,73;7190516,0;395727,0;334;14,89
SE;17996;160,0;146,7;-10,76;37,32;1279,04;9510737,0;642633,0;582;24,86
SE;28093;8,0;90,3;-10,91;37,04;2197,26;13315032,0;6943478,0;2666;145,48000000000002
SE;26640;165,0;205,9;-11,15;37,62;2262,61;13315032,0;1401555,0;1551;58,94
SE;8165;30,0;148,9;-10,43;36,47;397,58;5706442,0;294924,0;182;7,1899999999999995
SE;17727;208,0;201,7;-10,73;37,49;1638,34;9510737,0;859666,0;1077;47,370000000000005
SE;4057;20,0;170,3;-10,14;36,98;263,93;5706442,0;436063,0;95;4,14
SE;27714;38,0;902,2;-9,66;37,79;1631,19;13315032,0;3017682,0;983;47,620000000000005
SE;33024;162,0;442,7;-10,5;37,05;2048,74;0,0;0,0;1508;64,57
SE;21299;351,0;636,4;-10,36;37,7;1594,29;0,0;0,0;995;31,39
SE;15283;13,0;45,9;-10,65;36,99;1061,09;7608824,0;11343730,0;1087;46,61
SE;5868;32,0;83,7;-10,25;36,88;532,44;5706442,0;501419,0;332;14,2
SE;17726;145,0;236,2;-11,48;37,76;1233,48;9510737,0;754147,0;503;21,15
SE;3970;187,0;128,6;-10,36;37,18;214,37;5706460,0;111897,0;121;5,29
SE;4804;78,0;91,8;-10,69;37,15;240,04;5706442,0;1500642,0;176;8,75
SE;67953;53,0;644,1;-11,27;37,44;7252,99;22825770,0;11993455,0;4848;203,57999999999998
SE;5551;241,0;184,9;-10,26;37,31;318,15;5706442,0;201148,0;157;6,73
SE;14890;272,0;400,4;-10,55;37,53;1451,23;9510737,0;684567,0;708;29,86
SE;11718;16,0;655,0;-9,97;37,08;773,81;7608590,0;379053,0;334;15,57
SE;3188;38,0;20,0;-10,69;36,98;206,04;5706442,0;237538,0;189;7,75
SE;5836;242,0;242,1;-10,23;37,2;448,86;5706442,0;320578,0;197;8,08
SE;8589;3,0;54,6;-10,44;36,54;538,82;5706442,0;296858,0;252;9,66
SE;17165;26,0;313,5;-11,52;37,51;876,49;9510737,0;1687614,0;432;17,67
SE;92732;188,0;336,7;-10,69;37,43;10247,7;26630064,0;10170707,0;6716;290,14
SE;41116;223,0;493,3;-11,27;37,79;3044,37;17119327,0;1335852,0;1545;55,06
SE;5032;172,0;184,4;-10,13;37,1;415,31;5706442,0;399779,0;224;8,46
SE;32911;9,0;739,9;-11,0;37,31;2150,8;13315032,0;2991176,0;1002;46,31
SE;18098;79,0;364,9;-10,59;36,94;1407,99;9510767,0;3722158,0;896;41,02
SE;13249;91,0;407,4;-10,35;36,8;943,03;7608590,0;570987,0;360;15,65
SE;101305;183,0;969,6;-10,92;37,65;9022,42;28532212,0;5714850,0;5702;253,13
SE;28835;9,0;162,3;-10,81;37,17;2035,95;13315032,0;8569126,0;1277;56,959999999999994
SE;6774;282,0;136,9;-10,67;37,54;507,37;5706442,0;144330,0;236;9,62
SE;3632;120,0;63,2;-10,35;36,92;202,29;5706442,0;152710,0;139;6,07
SE;12550;251,0;100,9;-10,66;37,3;1051,05;7608613,0;319595,0;551;21,22
SE;17076;10,0;93,8;-10,74;37,08;1455,32;9510737,0;1264023,0;896;39,54
SE;11372;212,0;95,8;-10,58;37,34;988,58;7608590,0;344804,0;518;20,29
SE;14685;265,0;407,4;-10,03;37,56;847,62;9510737,0;249043,0;449;17,740000000000002
SE;7620;151,0;75,9;-10,43;36,96;567,27;5706442,0;664550,0;0;0,0
SE;18961;30,0;266,0;-10,32;36,58;1763,08;11412885,0;977556,0;1037;42,89
SE;8809;248,0;340,4;-10,44;37,49;563,4;5706442,0;243140,0;298;12,219999999999999
SE;35268;291,0;756,5;-10,22;37,42;2926,09;15217180,0;2395940,0;1911;85,44
SE;26042;204,0;483,3;-10,49;37,19;2090,99;13315032,0;929979,0;1254;54,34
SE;6475;222,0;81,1;-10,08;37,06;425,46;5706442,0;335902,0;242;9,64
SE;174974;36,0;156,8;-10,86;37,13;14826,86;59511818,0;15266437,0;8766;368,81
SE;14032;87,0;373,8;-10,45;36,65;592,91;7608590,0;909907,0;327;15,68
SE;3170;192,0;82,0;-10,62;37,69;226,24;5706442,0;127182,0;99;4,13
SE;9374;165,0;33,9;-11,19;37,67;654,22;5706460,0;240485,0;374;16,25
SE;6380;258,0;155,9;-10,57;37,72;438,42;5706442,0;163107,0;182;7,880000000000001
SE;8971;4,0;205,9;-10,74;36,86;809,96;5706442,0;508982,0;380;18,47
SE;33358;188,0;1232,1;-9,81;37,68;1194,71;14852322,0;1444707,0;818;35,8
SE;23249;268,0;440,1;-10,71;38,18;1645,72;11412885,0;563323,0;840;35,269999999999996
SE;28366;38,0;877,3;-9,92;37,28;1519,1;13315032,0;767399,0;962;38,47
SE;29562;14,0;92,5;-10,21;36,84;3709,07;13315032,0;2073132,0;2153;96,93
SE;19957;185,0;531,5;-11,07;37,73;1225,3;11412885,0;487901,0;488;20,48
SE;9949;37,0;78,9;-10,73;37,19;728,78;5706460,0;1330331,0;421;18,68
SE;18218;293,0;258,5;-10,54;37,42;1764,49;11412885,0;823655,0;916;38,79
SE;10191;22,0;105,7;-10,7;37,03;806,94;5706442,0;5711560,0;646;32,57
SE;20039;100,0;247,8;-11,03;37,48;1621,65;11412885,0;406984,0;814;32,0
SE;13733;37,0;329,5;-11,35;37,45;790,25;8026687,0;513456,0;219;7,76
SE;7532;0,0;45,6;-10,29;36,61;394,25;5706442,0;175302,0;262;11,79
SE;3899;39,0;67,6;-10,65;37,19;276,57;5706442,0;166687,0;132;5,19
SE;11963;55,0;234,2;-10,79;37,05;933,75;7608590,0;639037,0;792;34,04
SE;85814;47,0;436,9;-11,01;37,21;8174,59;24727917,0;10122377,0;5696;257,15999999999997
SE;10887;200,0;102,5;-10,79;37,57;729,71;7608590,0;206959,0;374;13,86
SE;3777;121,0;83,9;-10,33;36,89;204,73;5706442,0;383910,0;129;5,7
SE;3881;197,0;144,1;-10,39;37,38;234,1;5706442,0;176039,0;100;3,9
SE;40364;263,0;564,7;-10,74;37,81;3157,89;17119327,0;1604305,0;1869;77,59
SE;8588;38,0;165,8;-10,6;37,11;632,26;5706442,0;1911386,0;342;15,14
SE;3144;23,0;49,0;-10,21;36,88;201,81;5708578,0;268922,0;98;4,609999999999999
SE;50971;158,0;1021,3;-11,18;38,0;4330,89;19021475,0;3364724,0;3624;118,52000000000001
